Season,Event,Buyer ID,Resale Date,Seat Block,Qty,Primary Value / Ticket,Resale Value / Ticket,Mail CSZ
Football 2017,Michigan State,965915,10/3/17,"1:23:73:18,15",8,71.67,450,"Ann Arbor, MI  48104"
Football 2017,Michigan State,965916,10/3/17,"1:6:32:2,1",4,71.67,225,"Mamaroneck, NY  10543"
Football 2017,Michigan State,965917,10/3/17,"1:16:30:13,12",4,71.67,240,"Chicago, IL  60640"
Football 2017,Michigan State,965920,10/3/17,"1:16:26:4,1",8,71.67,225,"Brownstown, Mi  48183"
Football 2017,Michigan State,965924,10/3/17,"1:3:1:14,13",4,71.67,335,"Clarkston, MI  48348"
Football 2017,Michigan State,965928,10/3/17,"1:39:42:21,20",4,71.67,200,"Monroe, MI  48162"
Football 2017,Michigan State,965929,10/3/17,"1:11:82:22,22",2,71.67,195,"Rochester, MI  48309"
Football 2017,Michigan State,965930,10/3/17,"1:4:34:18,17",4,71.67,240,"Wellesley, MA  02481"
Football 2017,Michigan State,965933,10/3/17,"1:18:77:29,26",8,71.67,239,"Ann Arbor, MI  48105"
Football 2017,Michigan State,965938,10/3/17,"1:38:32:5,4",4,71.67,185,"Allen Park, MI  48101"
Football 2017,Michigan State,965939,10/3/17,"1:21:37:5,5",2,71.67,350,"Auburn Hills, MI  48326"
Football 2017,Michigan State,965939,10/3/17,"1:21:37:6,6",2,71.67,350,"Auburn Hills, MI  48326"
Football 2017,Michigan State,965939,10/3/17,"1:21:37:7,7",2,71.67,350,"Auburn Hills, MI  48326"
Football 2017,Michigan State,965939,10/3/17,"1:21:37:8,8",2,71.67,350,"Auburn Hills, MI  48326"
Football 2017,Michigan State,965941,10/3/17,"1:24:32:10,9",4,71.67,495,"Highland Park, IL  60035"
Football 2017,Michigan State,965948,10/7/17,"1:36:64:10,9",4,71.67,210,"Plymouth, MI  48170"
Football 2017,Michigan State,965949,10/3/17,"1:9:37:4,3",4,71.67,218.99,"Grand Rapids, MI  49506"
Football 2017,Michigan State,965950,10/3/17,"1:20:73:2,1",4,64.5,225,"Melville, NY  11747"
Football 2017,Michigan State,965952,10/3/17,"1:4:28:16,15",4,71.67,250,"Tuckahoe, NY  10707"
Football 2017,Michigan State,965954,10/3/17,"1:21:73:26,25",4,64.5,225,"Los Angeles, CA  90025"
Football 2017,Michigan State,965955,10/3/17,"1:24:49:23,22",4,71.67,350,"Alexandria, MN  56308"
Football 2017,Michigan State,965957,10/3/17,"1:20:55:14,13",4,71.67,271,"Zeeland, MI  49464"
Football 2017,Michigan State,965958,10/3/17,"1:3:81:20,19",10,71.67,397,"Scottsdale, AZ  85254"
Football 2017,Michigan State,965959,10/3/17,"1:12:89:4,3",4,125,199.99,"Glendora, CA  91741"
Football 2017,Michigan State,965963,10/3/17,"1:17:94:30,29",4,71.67,249,"Ann Arbor, MI  48103"
Football 2017,Michigan State,965964,10/3/17,"1:37:75:4,2",6,71.67,190,"Washington, DC  20009"
Football 2017,Michigan State,965965,10/3/17,"1:4:69:26,25",4,71.67,245,"Detroit, MI  48226"
Football 2017,Michigan State,965966,10/3/17,"1:1:50:12,10",6,71.67,344,"Chagrin Falls, OH  44022"
Football 2017,Michigan State,965967,10/3/17,"1:22:33:4,3",4,71.67,385,"Fenton, MI  48430"
Football 2017,Michigan State,965971,10/3/17,"1:18:71:19,18",4,71.67,226,"Clinton, MI  49236"
Football 2017,Michigan State,965973,10/3/17,"H:35:70:W3,C3",4,71.67,221,"Chelsea, MI  48118"
Football 2017,Michigan State,965973,10/6/17,"1:34:35:10,9",4,64.5,245,"Chelsea, MI  48118"
Football 2017,Michigan State,965976,10/3/17,"1:35:68:21,20",4,64.5,201,"Middleville, MI  49333"
Football 2017,Michigan State,965979,10/3/17,"1:11:86:8,5",8,125,271,"Roslindale, MA  02131"
Football 2017,Michigan State,965979,10/3/17,"1:11:87:8,5",8,125,271,"Roslindale, MA  02131"
Football 2017,Michigan State,965981,10/3/17,"1:43:64:22,19",8,71.67,269,"Rochester, MI  48307"
Football 2017,Michigan State,965981,10/5/17,"1:4:13:24,21",8,71.67,270,"Rochester, MI  48307"
Football 2017,Michigan State,965982,10/3/17,"1:24:82:17,17",2,155,283.05,"New Baltimore, MI  48051"
Football 2017,Michigan State,965983,10/3/17,"1:16:39:9,8",4,125,250,"Waxhaw, NC  28173"
Football 2017,Michigan State,965985,10/3/17,"1:39:92:9,8",4,125,259,"West Bloomfield, MI  48324"
Football 2017,Michigan State,965986,10/3/17,"1:38:46:2,1",4,125,244,"Louisville, KY  40223"
Football 2017,Michigan State,965987,10/3/17,"1:7:72:9,8",4,71.67,215,"South Lyon, MI  48178"
Football 2017,Michigan State,965988,10/3/17,"1:4:2:12,11",4,71.67,349,"Canton, MI  48188"
Football 2017,Michigan State,965989,10/3/17,"1:4:6:8,7",4,71.67,319,"Findlay, OH  45840"
Football 2017,Michigan State,965990,10/3/17,"1:18:3:4,1",8,71.67,309,"Minneapolis, MN  55406"
Football 2017,Michigan State,965991,10/3/17,"1:18:2:2,1",4,71.67,349,"South Lyon, MI  48178"
Football 2017,Michigan State,965991,10/3/17,"1:18:2:4,3",4,71.67,349,"South Lyon, MI  48178"
Football 2017,Michigan State,965992,10/3/17,"1:3:21:19,18",4,71.67,300,"Livonia, MI  48152"
Football 2017,Michigan State,965996,10/3/17,"1:35:3:9,8",4,71.67,240,"Vail, CO  81658"
Football 2017,Michigan State,965998,10/3/17,"1:13:8:25,25",2,71.67,251.12,"Midland, MI  48642"
Football 2017,Michigan State,965998,10/4/17,"1:13:8:26,26",2,71.67,242.15,"Midland, MI  48642"
Football 2017,Michigan State,966000,10/3/17,"1:34:62:10,10",2,125,200,"Berkley, MI  48072"
Football 2017,Michigan State,966002,10/3/17,"1:44:33:4,3",4,0,324,"Troy, MI  48098"
Football 2017,Michigan State,966005,10/3/17,"1:12:83:20,18",6,71.67,225,"San Juan, PR  00926-5918"
Football 2017,Michigan State,966007,10/3/17,"1:14:89:4,1",8,125,198,"Madison Heights, MI  48071"
Football 2017,Michigan State,966011,10/3/17,"1:15:92:40,38",6,125,198,"Lumberton, NJ  08048"
Football 2017,Michigan State,966015,10/3/17,"1:18:47:22,19",8,71.67,242.9,"Scottsdale, AZ  85254"
Football 2017,Michigan State,966016,10/3/17,"1:20:32:22,21",4,71.67,275,"Danville, PA  17821"
Football 2017,Michigan State,966021,10/3/17,"1:44:65:18,17",4,71.67,273,"Portola Valley, CA  94028"
Football 2017,Michigan State,966021,10/3/17,"1:44:66:20,17",8,71.67,272,"Portola Valley, CA  94028"
Football 2017,Michigan State,966026,10/3/17,"1:35:55:14,13",4,71.67,198,"Essexville, MI  48732"
Football 2017,Michigan State,966028,10/3/17,"1:11:43:17,16",4,71.67,210,"Grosse Pointe Farms, MI  48236"
Football 2017,Michigan State,966030,10/3/17,"1:44:40:16,15",4,71.67,299,"Northville, MI  48168"
Football 2017,Michigan State,966031,10/3/17,"1:38:34:12,11",4,71.67,222,"Los Angeles, CA  90077"
Football 2017,Michigan State,966032,10/3/17,"1:14:60:15,14",4,71.67,205,"Macomb, MI 48044"
Football 2017,Michigan State,966037,10/3/17,"1:44:28:1,1",2,71.67,310,"Madison, WI  53705"
Football 2017,Michigan State,966037,10/3/17,"1:44:28:2,2",2,71.67,310,"Madison, WI  53705"
Football 2017,Michigan State,966037,10/3/17,"1:44:28:3,3",2,71.67,310,"Madison, WI  53705"
Football 2017,Michigan State,966037,10/3/17,"1:44:28:4,4",2,71.67,310,"Madison, WI  53705"
Football 2017,Michigan State,966037,10/3/17,"1:44:28:5,5",2,71.67,310,"Madison, WI  53705"
Football 2017,Michigan State,966037,10/3/17,"1:44:28:6,6",2,71.67,310,"Madison, WI  53705"
Football 2017,Michigan State,966039,10/3/17,"1:15:20:49,47",6,125,304.93,"Los Altos, CA  94022"
Football 2017,Michigan State,966040,10/3/17,"1:6:84:31,28",8,71.67,225,"Grand Rapids, MI  49546"
Football 2017,Michigan State,966042,10/3/17,"1:20:24:10,9",4,71.67,273.18,"Coldwater, MI  49036"
Football 2017,Michigan State,966043,10/3/17,"1:7:64:27,27",2,125,210,"Shelby Township, MI  48316"
Football 2017,Michigan State,966048,10/3/17,"1:17:33:15,13",6,71.67,250.86,"Springboro, OH  45066"
Football 2017,Michigan State,966052,10/3/17,"1:5:75:10,7",8,71.67,199,"Richardson, TX  75083"
Football 2017,Michigan State,966053,10/3/17,"1:18:64:29,28",4,71.67,209,"Plymouth, MI  48170"
Football 2017,Michigan State,966053,10/3/17,"1:18:65:26,25",4,71.67,215,"Plymouth, MI  48170"
Football 2017,Michigan State,966055,10/3/17,"1:35:87:1,1",2,71.67,200,"The Woodlands, TX  77380"
Football 2017,Michigan State,966056,10/3/17,"1:17:69:8,7",4,71.67,234.99,"Shelby Township, MI  48315"
Football 2017,Michigan State,966060,10/3/17,"1:10:30:6,5",4,71.67,205,"Flushing, MI  48433"
Football 2017,Michigan State,966061,10/3/17,"1:7:66:26,25",4,71.67,200,"Macomb, MI  48042"
Football 2017,Michigan State,966064,10/3/17,"1:2:B:17,15",6,71.67,425,"Hendersonville, TN  37075"
Football 2017,Michigan State,966065,10/3/17,"1:36:79:8,7",4,64.5,215,"Chicago, IL  60630"
Football 2017,Michigan State,966067,10/3/17,"1:15:2:2,1",4,125,250,"Detroit, MI  48211"
Football 2017,Michigan State,966068,10/3/17,"1:21:35:23,22",4,71.67,310,"Canton, MI  48187"
Football 2017,Michigan State,966070,10/3/17,"1:8:58:12,11",4,71.67,225,"Ann Arbor, MI  48105"
Football 2017,Michigan State,966071,10/3/17,"1:40:85:32,31",4,71.67,204,"Washington, DC  20008"
Football 2017,Michigan State,966073,10/3/17,"1:35:81:12,12",2,71.67,212,"West Bloomfield, MI  48323"
Football 2017,Michigan State,966074,10/3/17,"1:34:89:15,15",2,125,229.95,"New York, NY  10021"
Football 2017,Michigan State,966076,10/3/17,"1:6:81:11,11",2,71.67,215,"Ypsilanti, MI  48197"
Football 2017,Michigan State,966077,10/3/17,"1:44:67:22,21",4,71.67,299,"Chicago, IL  60657"
Football 2017,Michigan State,966083,10/3/17,"1:16:36:16,15",4,71.67,215,"Phoenix, AZ  85014"
Football 2017,Michigan State,966085,10/3/17,"1:10:39:13,12",4,71.67,205,"Sterling Heights, MI  48312"
Football 2017,Michigan State,966086,10/3/17,"1:1:45:9,7",6,71.67,450,"Northbrook, IL  60062"
Football 2017,Michigan State,966094,10/3/17,"1:22:55:4,1",8,71.67,477.17,"Chicago, IL  60614"
Football 2017,Michigan State,966096,10/3/17,"1:15:13:20,17",8,125,250,"Chandler, AZ  85226"
Football 2017,Michigan State,966097,10/3/17,"1:20:12:18,17",4,71.67,400,"Wheaton, IL  60189"
Football 2017,Michigan State,966104,10/3/17,"1:38:86:19,18",4,71.67,200,"Holland, MI  49423"
Football 2017,Michigan State,966107,10/3/17,"1:3:18:10,9",4,71.67,275,"Adrian, MI  49221"
Football 2017,Michigan State,966109,10/3/17,"1:17:29:10,10",2,71.67,260,"Myrtle Beach, SC  29577"
Football 2017,Michigan State,966109,10/3/17,"1:17:29:11,11",2,71.67,260,"Myrtle Beach, SC  29577"
Football 2017,Michigan State,966109,10/3/17,"1:17:29:12,12",2,71.67,260,"Myrtle Beach, SC  29577"
Football 2017,Michigan State,966109,10/3/17,"1:17:29:13,13",2,71.67,260,"Myrtle Beach, SC  29577"
Football 2017,Michigan State,966110,10/3/17,"1:1:8:24,23",4,71.67,400,"Westland, MI  48186"
Football 2017,Michigan State,966111,10/3/17,"1:20:4:24,23",4,71.67,335,"Davidsonville, MD  21035"
Football 2017,Michigan State,966113,10/3/17,"1:5:48:2,2",2,71.67,190,"Battle Creek, MI  49015"
Football 2017,Michigan State,966115,10/3/17,"1:13:51:21,20",4,71.67,208.33,"Flint, MI  48507"
Football 2017,Michigan State,966117,10/3/17,"1:40:41:19,18",4,71.67,200,"Commerce Township, MI  48382"
Football 2017,Michigan State,966118,10/3/17,"1:40:3:14,13",4,71.67,215.45,"Bloomfield Hills, MI  48304"
Football 2017,Michigan State,966121,10/3/17,"1:7:57:24,23",4,71.67,205,"Fort Gratiot, MI  48059"
Football 2017,Michigan State,966122,10/3/17,"1:37:78:25,22",8,71.67,225,"Miami, FL  33143"
Football 2017,Michigan State,966122,10/4/17,"1:12:84:18,17",8,71.67,187.67,"Miami, FL  33143"
Football 2017,Michigan State,966122,10/4/17,"1:37:95:8,7",4,71.67,185,"Miami, FL  33143"
Football 2017,Michigan State,966126,10/3/17,"1:7:23:4,3",4,71.67,226,"Thornhill, ON  L4J7T6"
Football 2017,Michigan State,966128,10/3/17,"1:23:42:8,7",4,71.67,495,"Palos Verdes Estates, CA  90274"
Football 2017,Michigan State,966129,10/3/17,"1:19:79:12,11",4,71.67,215,"New York, NY  10028"
Football 2017,Michigan State,966130,10/3/17,"1:44:B:27,26",4,71.67,300,"Mount Pleasant, SC  29464"
Football 2017,Michigan State,966131,10/3/17,"1:2:14:20,19",4,71.67,400,"Green Bay, WI  54311"
Football 2017,Michigan State,966132,10/3/17,"1:35:43:6,4",6,71.67,240,"Monroe, MI  48162"
Football 2017,Michigan State,966133,10/3/17,"1:4:8:12,11",4,71.67,230,"Helena, OH  43435"
Football 2017,Michigan State,966134,10/3/17,"1:4:60:19,17",6,71.67,265,"Houston, TX  77024"
Football 2017,Michigan State,966137,10/3/17,"1:3:2:6,5",4,71.67,310,"Birmingham, MI  48009"
Football 2017,Michigan State,966141,10/3/17,"1:12:43:24,23",4,71.67,209.85,"Berrien Springs, MI  49103"
Football 2017,Michigan State,966144,10/3/17,"1:4:A:19,15",10,71.67,400,"Midhurst, ON  L9X 0R2"
Football 2017,Michigan State,966145,10/3/17,"1:37:4:2,1",4,71.67,215,"Fremont, MI  49412"
Football 2017,Michigan State,966146,10/3/17,"1:9:15:39,38",4,64.5,220,"Farmington Hills, MI  48336"
Football 2017,Michigan State,966148,10/3/17,"1:9:16:41,40",4,71.67,220,"Royal Oak, MI  48073"
Football 2017,Michigan State,966153,10/3/17,"1:40:9:16,15",4,71.67,220,"Three Rivers, MI  49093"
Football 2017,Michigan State,966155,10/3/17,"1:21:62:20,19",4,71.67,280,"New York, NY  10003"
Football 2017,Michigan State,966155,10/3/17,"1:21:67:18,18",2,71.67,229,"New York, NY  10003"
Football 2017,Michigan State,966156,10/3/17,"1:18:47:2,1",4,71.67,222,"Novi, MI  48375"
Football 2017,Michigan State,966162,10/3/17,"1:35:12:13,13",2,71.67,238,"Lynbrook, NY  11563"
Football 2017,Michigan State,966167,10/3/17,"1:22:35:25,25",2,155,328.56,"Bartlett, IL  60103"
Football 2017,Michigan State,966167,10/3/17,"1:22:36:25,25",2,155,295,"Bartlett, IL  60103"
Football 2017,Michigan State,966172,10/3/17,"1:23:32:26,25",8,71.67,550,"Ada, MI  49301"
Football 2017,Michigan State,966172,10/4/17,"1:23:39:20,19",4,71.67,499.75,"Ada, MI  49301"
Football 2017,Michigan State,966173,10/3/17,"1:15:56:8,7",4,71.67,199.99,"Maple Ridge, BC  V2W 1X9"
Football 2017,Michigan State,966174,10/3/17,"1:15:68:6,5",4,71.67,198,"Oxford, MI  48371"
Football 2017,Michigan State,966176,10/3/17,"1:14:88:26,24",6,125,242.15,"Chicago, IL  60661"
Football 2017,Michigan State,966177,10/3/17,"1:7:23:12,9",8,71.67,212,"EAST YORK, ON  M4C 4K2"
Football 2017,Michigan State,966179,10/5/17,"1:18:27:13,12",4,71.67,217,"Detroit, MI  48226"
Football 2017,Michigan State,966180,10/3/17,"1:6:59:25,24",4,71.67,175,"East Tawas, MI  48730"
Football 2017,Michigan State,966181,10/3/17,"1:17:30:13,12",4,71.67,218,"Allendale, MI  49401"
Football 2017,Michigan State,966183,10/3/17,"1:9:19:34,33",4,71.67,188.9,"Cleveland, OH  44106"
Football 2017,Michigan State,966184,10/3/17,"1:43:57:25,25",2,140,220,"Hockessin, DE  19707"
Football 2017,Michigan State,966186,10/3/17,"1:35:3:14,13",4,71.67,275,"Avon Lake, OH  44012"
Football 2017,Michigan State,966189,10/3/17,"1:17:57:26,26",2,71.67,194.44,"Marlborough, MA  01752"
Football 2017,Michigan State,966190,10/3/17,"1:12:16:4,3",4,71.67,210,"Pottsboro, TX  75076"
Football 2017,Michigan State,966191,10/3/17,"1:44:18:20,20",2,155,268.16,"Williamston, MI  48895"
Football 2017,Michigan State,966192,10/3/17,"1:13:82:24,22",6,71.67,255,"Tiffin, OH  44883"
Football 2017,Michigan State,966200,10/4/17,"1:13:12:26,24",6,71.67,319.68,"New York, NY  10003"
Football 2017,Michigan State,966202,10/4/17,"1:13:65:2,1",4,71.67,197.99,"Bloomfield Hills, MI  48302"
Football 2017,Michigan State,966202,10/5/17,"1:15:15:14,13",4,125,199.97,"Bloomfield Hills, MI  48302"
Football 2017,Michigan State,966203,10/4/17,"1:39:91:1,1",2,71.67,175,"Omaha, NE  68144"
Football 2017,Michigan State,966207,10/4/17,"1:7:60:4,3",4,71.67,183,"Orlando, FL  32835"
Football 2017,Michigan State,966209,10/4/17,"1:12:86:20,17",8,125,166.8,"Chicago, IL  60618"
Football 2017,Michigan State,966211,10/4/17,"1:17:93:10,9",4,71.67,180,"Maumee, OH  43537"
Football 2017,Michigan State,966215,10/4/17,"1:43:27:9,9",2,155,251.12,"New Baltimore, MI  48047"
Football 2017,Michigan State,966216,10/4/17,"1:7:86:8,5",8,125,219.51,"Mount Pleasant, MI  48858"
Football 2017,Michigan State,966219,10/4/17,"1:23:36:12,11",4,0,574,"Naperville, IL  60563"
Football 2017,Michigan State,966221,10/4/17,"1:18:19:36,35",4,71.67,250,"Brighton, MI  48116"
Football 2017,Michigan State,966222,10/4/17,"1:2:29:14,13",4,71.67,300,"Sarasota, FL  34241"
Football 2017,Michigan State,966223,10/4/17,"1:11:40:8,7",4,71.67,199.9,"Ann Arbor, MI  48108"
Football 2017,Michigan State,966224,10/4/17,"1:9:34:19,19",2,71.67,200,"Canton, MI  48188"
Football 2017,Michigan State,966225,10/4/17,"1:35:66:12,11",4,64.5,189,"Dearborn Heights, MI  48127"
Football 2017,Michigan State,966226,10/4/17,"1:15:53:12,11",4,71.67,185,"Stratford, CT  06614"
Football 2017,Michigan State,966227,10/4/17,"1:5:81:30,29",4,71.67,195,"Quincy, IL  62305"
Football 2017,Michigan State,966228,10/4/17,"1:14:48:22,22",2,71.67,190,"Dayton, OH  45420"
Football 2017,Michigan State,966229,10/4/17,"1:15:67:30,29",4,71.67,189,"Rochester, MI  48306"
Football 2017,Michigan State,966231,10/4/17,"1:24:70:25,25",2,155,269.61,"New York, NY  10028"
Football 2017,Michigan State,966232,10/4/17,"1:15:19:36,34",6,125,304.93,"Boston, MA  02109"
Football 2017,Michigan State,966238,10/4/17,"1:4:27:14,13",4,71.67,255,"Portage,  MI  49024"
Football 2017,Michigan State,966239,10/4/17,"1:34:50:4,1",8,71.67,214,"New York, NY  10022"
Football 2017,Michigan State,966240,10/4/17,"1:40:80:36,35",4,71.67,190,"Ann Arbor, MI  48104"
Football 2017,Michigan State,966251,10/4/17,"1:12:66:10,9",4,71.67,195,"West Unity, OH  43570"
Football 2017,Michigan State,966252,10/4/17,"1:19:69:27,27",2,140,204.9,"Ann Arbor, MI  48103"
Football 2017,Michigan State,966254,10/4/17,"1:4:37:18,17",4,71.67,235,"Allen Park, MI  48101"
Football 2017,Michigan State,966255,10/4/17,"1:8:70:15,13",6,71.67,200,"Holland, MI  49424"
Football 2017,Michigan State,966256,10/4/17,"1:11:2:2,1",4,71.67,220,"Northville, MI  48167"
Football 2017,Michigan State,966257,10/4/17,"1:3:29:20,19",4,71.67,275,"Buffalo, NY  14228"
Football 2017,Michigan State,966258,10/4/17,"1:10:81:16,15",4,71.67,185,"Holland, MI  49424"
Football 2017,Michigan State,966259,10/4/17,"1:36:29:1,1",2,71.67,205,"Washington, DC  20036"
Football 2017,Michigan State,966259,10/4/17,"1:36:29:2,2",2,71.67,205,"Washington, DC  20036"
Football 2017,Michigan State,966259,10/4/17,"1:36:29:3,3",2,64.5,205,"Washington, DC  20036"
Football 2017,Michigan State,966259,10/4/17,"1:36:29:4,4",2,64.5,205,"Washington, DC  20036"
Football 2017,Michigan State,966260,10/4/17,"1:11:77:8,7",4,71.67,190,"Findlay, OH  45840"
Football 2017,Michigan State,966261,10/4/17,"1:36:62:25,24",4,71.67,195,"Harrison Township, MI  48045"
Football 2017,Michigan State,966262,10/4/17,"1:16:32:19,17",6,71.67,291.48,"Edmonton, AB  T5V 1N6"
Football 2017,Michigan State,966263,10/4/17,"1:44:43:5,5",2,64.5,411.11,"Charlestown, MA  02129"
Football 2017,Michigan State,966263,10/4/17,"1:44:43:6,6",2,64.5,411.11,"Charlestown, MA  02129"
Football 2017,Michigan State,966263,10/4/17,"1:44:43:7,7",2,71.67,411.11,"Charlestown, MA  02129"
Football 2017,Michigan State,966263,10/4/17,"1:44:43:8,8",2,71.67,411.11,"Charlestown, MA  02129"
Football 2017,Michigan State,966264,10/4/17,"1:10:95:21,17",10,125,302.71,"Huntertown, IN  46748"
Football 2017,Michigan State,966266,10/4/17,"1:12:92:16,13",8,125,166.67,"Northville, MI  48168"
Football 2017,Michigan State,966269,10/4/17,"1:21:20:10,7",8,71.67,482,"Saline, MI  48176"
Football 2017,Michigan State,966271,10/4/17,"1:2:31:10,9",4,71.67,285,"Dearborn, MI  48126"
Football 2017,Michigan State,966272,10/4/17,"1:4:6:10,9",4,71.67,303.86,"Rapid City, MI  49676"
Football 2017,Michigan State,966273,10/4/17,"1:20:19:26,25",4,71.67,389.07,"Kalamazoo, MI  49007"
Football 2017,Michigan State,966274,10/4/17,"1:6:7:4,3",4,71.67,234.33,"Green Bay, WI  54302"
Football 2017,Michigan State,966275,10/4/17,"1:22:49:10,9",4,71.67,365,"Farmington, MI  48331"
Football 2017,Michigan State,966277,10/4/17,"1:4:14:8,7",4,71.67,303.86,"Ionia, MI  48846"
Football 2017,Michigan State,966279,10/4/17,"1:4:15:5,4",4,71.67,303.86,"Franklin, TN  37069"
Football 2017,Michigan State,966283,10/4/17,"1:12:56:2,1",4,64.5,200,"Fenton, MI  48430"
Football 2017,Michigan State,966287,10/4/17,"1:16:44:16,15",4,71.67,197,"Holly, MI  48442"
Football 2017,Michigan State,966289,10/4/17,"1:22:23:19,19",2,155,294.12,"East Granby, CT  06026"
Football 2017,Michigan State,966294,10/4/17,"1:16:53:20,19",4,71.67,190,"Dublin, OH  43017"
Football 2017,Michigan State,966294,10/4/17,"1:20:38:26,25",4,71.67,250,"Dublin, OH  43017"
Football 2017,Michigan State,966294,10/7/17,"1:20:61:14,13",4,71.67,260,"Dublin, OH  43017"
Football 2017,Michigan State,966296,10/4/17,"1:12:76:4,3",4,71.67,179.99,"Youngstown, OH  44506"
Football 2017,Michigan State,966300,10/4/17,"1:5:79:31,30",4,71.67,194.72,"Valparaiso, IN  46385"
Football 2017,Michigan State,966302,10/4/17,"1:20:45:8,6",6,71.67,273,"Chicago, IL  60622"
Football 2017,Michigan State,966303,10/4/17,"1:14:86:26,25",4,125,175,"New York, NY  10128"
Football 2017,Michigan State,966305,10/4/17,"1:4:15:5,4",4,71.67,225,"Boca Raton, FL  33433"
Football 2017,Michigan State,966311,10/4/17,"1:6:5:27,26",4,71.67,264.72,"Atlanta, GA  30312"
Football 2017,Michigan State,966312,10/4/17,"1:3:17:26,23",8,71.67,260,"West Bloomfield, MI  48322"
Football 2017,Michigan State,966313,10/4/17,"1:11:15:14,13",4,71.67,185,"Grand Rapids, MI  49544"
Football 2017,Michigan State,966315,10/4/17,"1:4:78:2,1",4,71.67,220,"Boston, MA  02127"
Football 2017,Michigan State,966316,10/4/17,"1:19:59:17,14",8,71.67,239,"Roslyn, NY  11576"
Football 2017,Michigan State,966316,10/4/17,"1:40:19:46,45",4,71.67,220,"Roslyn, NY  11576"
Football 2017,Michigan State,966321,10/4/17,"1:12:46:14,13",4,71.67,189.99,"Southfield, MI  48076"
Football 2017,Michigan State,966325,10/4/17,"1:23:60:21,20",4,71.67,366,"Bloomfield Hills, MI  48304"
Football 2017,Michigan State,966326,10/4/17,"1:9:35:20,19",4,71.67,198,"Harrison Township, MI  48045"
Football 2017,Michigan State,966328,10/4/17,"1:14:87:10,9",4,125,218,"Lake Orion, MI  48360"
Football 2017,Michigan State,966329,10/4/17,"1:39:42:19,18",4,71.67,200,"Hamilton, MI  49419"
Football 2017,Michigan State,966330,10/4/17,"1:12:4:14,13",4,71.67,249,"New Lenox, IL  60451"
Football 2017,Michigan State,966331,10/4/17,"1:24:67:20,17",8,71.67,424.99,"Pontiac, MI  48342"
Football 2017,Michigan State,966333,10/4/17,"1:40:7:31,31",2,71.67,242.15,"Whitmore Lake, MI  48189"
Football 2017,Michigan State,966337,10/4/17,"1:44:79:22,21",4,71.67,250,"Ypsilanti, MI  48198"
Football 2017,Michigan State,966340,10/4/17,"1:12:1:12,11",4,71.67,233,"Hartford, MI  49057"
Football 2017,Michigan State,966344,10/4/17,"1:2:A:12,11",4,71.67,500,"Livonia, MI  48152"
Football 2017,Michigan State,966345,10/4/17,"1:8:24:12,11",4,71.67,200,"Farmington, MI  48331"
